FID,poi_id,site_id,state_abbr,latitude,longitude,source_lay,descriptio,location_d,site_resul,investigat,notes,validation
2534,3150,44,AZ,35.10775,-111.21625,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 43 B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FQ0600</a></p>", ,Nothing Found,NFIR,"marked with dotted triangle in Flagstaff (1960), may be only a survey marker, lines up with Zhanna point",R
50,51,45,AZ,35.069474,-110.985291,beacon_ksn, , ,Nothing Found,NFIR,"Tucker Mesa SW (1983) topo has ""Beacon Well"" and ""Beacon Tank"" nearby",R
2541,3157,45,AZ,35.069583,-110.983472,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 45<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FQ0755</a></p>", ,Nothing Found,NFIR,"Tucker Mesa SW (1983) topo has ""Beacon Well"" and ""Beacon Tank"" nearby, lines up with Zhanna point",R
51,52,46,AZ,35.026667,-110.598333,beacon_ksn,"NARROW DIRT ROAD, WASHED OUT IN PLACES, 4 WD.; I-40 @ EXIT # 257, NORTH TO FRONTAGE RD., THEN EAST 2 MILES TO LEFT TURN ON DIRT RD., FOLLOW DIRT RD. AND POWER LINES TO SITE","I-40 @ EXIT # 257, NORTH TO FRONTAGE RD., THEN EAST 2 MILES TO LEFT TURN ON DIRT RD., FOLLOW DIRT RD. AND POWER LINES TO SITE",Other Structures,FIR, ,N
2540,3156,46,AZ,35.026806,-110.598306,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 47<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FQ0738</a></p>", ,Other Structures,FIR,"Winslow (1954) topo, lines up with Zhanna point",Y
52,53,47,AZ,35.025556,-110.346944,beacon_ksn,"TOWER LEGS AND FOUNDATION FOUND, E/G FOUNDATION NOT FOUND, HOWEVER, A CONCRETE PAD WAS ON SITE, BUT INCONSISTENT WITH NORMAL SITES, (SIZE, PAD NOT STEMWALL). ALSO 1.3 MILES SOUTH ON ACESS RD. CONCRETE RUBBLE AND A FILL-NECK PIPE WAS FOUND (ORIGIN UNKNOWN","I-40 @ EXIT 274, EAST ON FRONTAGE RD. APPROX. .3 MI., NORTH ON PORTER RD. APPROX. 4.5 MILES TO GPS LOCTION. SITE IS ON LEFT SIDE, 30' from Access Road.",Other Structures,FIR, ,N
2539,3155,47,AZ,35.025722,-110.347639,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 48<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FQ0733</a></p>", ,Other Structures,FIR,"Flagstaff (1962) topo and others, lines up with Zhanna point",Y
5575,6844,47,AZ,35.026531,-110.593603,Prescott Sectional Aeronautical Chart,48, ,Other Structures,FIR, ,N
53,54,48,AZ,35.028889,-110.116111,beacon_ksn,NO EVIDENCE OF USTs; SANDY/ROCKY/NARROW DIRT ROAD. BARB WIRE FENCE LOCATED ON LEFT 100' FROM ROAD. SITE IS BEYOND FENCE APPROX. 75'. ACCESS IS THRU BARB WIRE GATE,"I-40 AT EXIT 286, GO NORTH TO CIRCLE  K STORE, TURN LEFT FOR .3 MI., TURN RIGHT TO MR. JEFFERS HOUSE. SITE IS 7.8  MILES NE OF JEFFERS HOME. MUST OBTAIN ENTRY FROM MR. JEFFERS",Other Structures,FIR, ,N
2538,3154,48,AZ,35.028361,-110.11825,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 49<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FQ0728</a></p>", ,Other Structures,FIR,"Flagstaff (1960) topo and others, lines up with Zhanna point",Y
54,55,49,AZ,34.959167,-110.044722,beacon_ksn,UNABLE TO LOCATE SITE,"I-40 AT EXIT 294, SOUTH APPROX. 1.5 MILES TO GPS COORDINATES. UNABLE TO LOCATE SITE",Nothing Found,NFIR, ,R
2451,3067,49,AZ,34.963806,-110.05575,beacons_kml,"LOS ANGELES ALBUQUER AWY BN 50<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ES1040</a></p>", ,Nothing Found,NFIR,"1 of 2 possible: St. Josep 1 NE (1955) topo (ambiguous shining symbol), lines up with Zhanna point",R
5574,6843,49,AZ,35.026619,-110.349011,Prescott Sectional Aeronautical Chart,50, ,Nothing Found,NFIR,2 of 2 possible: Flagstaff (1960) topo (overt beacon label),R
55,56,50,AZ,35.030278,-109.823889,beacon_ksn,"SOIL SAMPLE TAKEN AT DEPTH OF 6' 4, AND CENTERED 4' OUT FROM E/G FOUNDATION","I-40 AT EXIT 303, SO. TO FRONTAGE RD., GO EAST 4 MILES TO ADAMANA RD. TURN SOUTH, SITE ON LEFT SIDE AT GPS COORD.",Other Structures,NFIR,nothing on aerials or topos,R
3016,3632,50,AZ,35.030722,-109.824278,beacons_kml,"Source: NPS
The 1939 Petrified Forest National Monument Topographic map (USGS 1:62500) shows an Airway Beacon at the 5570 bench mark just south of Route 66 (Interstate 40) in T. 19 N., R. 23 E., section 20. 

LOS ANGELES ALBUQ AWY BCN 51

FP0599", ,Other Structures,NFIR,nothing on aerials or topos,R
5573,6842,50,AZ,35.0297,-109.822383,Prescott Sectional Aeronautical Chart,52, ,Other Structures,NFIR,nothing on aerials or topos,R
56,57,51,AZ,35.037222,-109.528333,beacon_ksn,"UNABLE TO LOCATE SITE, NO FINDINGS","I-40 AT EXIT 325, SOUTH 6 MILES ON SPURLOCK RD., FOLLOW GPS .UNABLE TO LOCATE SITE",Nothing Found,NFIR, ,N
2533,3149,51,AZ,35.029444,-109.5255,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 53<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FP0596</a></p>", ,Nothing Found,NFIR,"Gallop (1954) topo and others, X over dotted circle, lines up with Zhanna point",Y
5572,6841,51,AZ,35.0308,-109.530797,Prescott Sectional Aeronautical Chart,54, ,Nothing Found,NFIR, ,N
57,58,52,AZ,35.039444,-109.305278,beacon_ksn,"SOIL SAMPLE TAKEN AT DEPTH OF 6' 2, CENTERED 4' OUT FROM E/G FOUNDATION","I-40 AT EXIT 339, SOUTH ON US 191 TO EAST MILL RD., FOLLOW EAST MILL RD. THRU RESIDENTIAL AREA TO FIRST DIRT RD. TO RIGHT, FOLLOW TO SITE",Other Structures,NFIR,both equidistant (but far) from two towers as located on 50s and 60s topos,R
2531,3147,52,AZ,35.039825,-109.304988,beacons_kml,"LOS ANGELES ALBUQ AWY BCN 54 A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FP0586</a></p>", ,Other Structures,NFIR,"both equidistant (but far) from two towers as located on 50s and 60s topos, lines up with Zhanna point",R
58,59,53,AZ,35.041389,-109.258333,beacon_ksn,APPROX.250' EAST OF SITE IS USGS MARKER DATED  1936 BEACON 54.; NO ROADS TO SITE,"I-40 AT EXIT 339, SOUTH ON US 191 13.5 MILES. SITE LOCATED ON LEFT, 30 YARDS FROM HWY ON HILL.",Nothing Found,NFIR, ,N
2532,3148,53,AZ,35.034818,-109.260706,beacons_kml,"LOS ANGELES ALBU AWY BN 54B 56<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FP0588</a></p>", ,Nothing Found,NFIR,"Gallop (1958) topo and others, lines up with Zhanna point",Y
5570,6839,53,AZ,35.030319,-109.26157,Prescott Sectional Aeronautical Chart,56, ,Nothing Found,NFIR, ,N
59,60,54,AZ,35.038056,-109.055556,beacon_ksn,UNABLE TO LOCATE SITE; NARROW DIRT RD. FROM HWY 61 TO GPS LOCATION,"I-40 AT EXIT 329, SOUTH ON US 191 TO INDIAN RD. #2025, THEN SE TO STATE HWY 61, TURN LEFT, GO TO AZ/NM STATE LINE, TURN NEXT LEFT ON DIRT RD. FOLLOW GPS",Nothing Found,NFIR, ,N
3009,3625,54,AZ,35.031775,-109.052459,beacons_kml, , ,Nothing Found,NFIR,"Gallop (1958) topo and others, lines up with Zhanna point",Y
5569,6838,54,AZ,35.032178,-109.045153,Prescott Sectional Aeronautical Chart,57, ,Nothing Found,NFIR, ,N
60,61,55,AZ,33.591667,-114.352778,beacon_ksn,"Generator mounts, but no evidence of USTs (no depression, fill pipes, etc.).  Too rocky to take a soil sample, stopped at 1 ft various spots.; Dirt roads past mining claims to generator site, 1 mile steep hike up mountain to tower.","I10 @ Exit 17 (Quartzsite), Exit 17, right on Frontage Rd 1.6 miles, left on Cholla Rd 5.8 miles (veer right at 4.1 mile fork) to generator site.  Follow road to left 0.8 miles to turn around spot, hike to tower.",Other Structures,FIR, ,N
61,62,55,AZ,33.599222,-114.323556,beacon_ksn,"Generator mounts, but no evidence of USTs (no depression, fill pipes, etc.).  Too rocky to take a soil sample, stopped at 1 ft various spots.; Dirt roads past mining claims to generator site, 1 mile steep hike up mountain to tower.","I10 @ Exit 17 (Quartzite), Exit 17, right on Frontage Rd 1.6 miles, left on Cholla Rd 5.8 miles (veer right at 4.1 mile fork) to generator site.  Follow road to left 0.8 miles to turn around spot, hike to tower.",Other Structures,FIR, ,N
2395,3011,55,AZ,33.592461,-114.347866,beacons_kml,"LOS ANGELES PHOENIX AWY BCN 23<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DW0890</a></p>", ,Other Structures,FIR,"Cunningham Mtn (1971) topo, lines up with Zhanna point",Y
5677,6981,55,CA,33.595003,-114.356404,San Diego Sectional Aeronautical Chart,23, ,Other Structures,FIR, ,N
62,63,56,CA,34.431667,-119.841389,beacon_ksn,The site is located at the Santa Barbara Municipal airport,"US Hwy 101 at the Fairview Exit, Go west on Fairview and turn right on Hollister Ave. then turn left on Griggs and right on Firestone Rd. -- the site is located at the airport",Nothing Found,NFIR,"nothing on aerials or topos, located at airport, no explicit beacon location",R
6002,7421,56,CA,34.44358,-119.831626,Los Angeles Sectional Aeronautical Chart,SANTA BARBARA, ,Nothing Found,NFIR,"nothing on aerials or topos, located at airport, no explicit beacon location",R
63,64,57,CA,34.4175,-119.706111,beacon_ksn,Site is located at an empty parking lot,"US Hwy 101 at Santa Barbara, Go north on West Carrillo St. the site is located between West Carrillo and West Figueroa St.",Nothing Found,NFIR,"nothing on topos, Santa Barbara (1967) shows beacon to southwest",R
6003,7422,57,CA,34.414812,-119.699198,Los Angeles Sectional Aeronautical Chart,8, ,Nothing Found,NFIR,"nothing on topos, Santa Barbara (1967) shows beacon to southwest",R
64,65,58,CA,34.336389,-119.367778,beacon_ksn,Oil drilling machines; Dirt roads to site,"US Hwy 101 South of Carpenteria, Take the Seacliff exit to Padre Juan Canyon Rd. and follow GPS",Nothing Found,NFIR,nothing on aerials or topos,R
6004,7423,58,CA,34.334748,-119.365849,Los Angeles Sectional Aeronautical Chart,6, ,Nothing Found,NFIR,nothing on aerials or topos,R
65,66,59,CA,34.197778,-119.196667,beacon_ksn,The site is located 50 feet west of 5th street,"US Hwy 101 South of Carpenteria, Take Ventura Rd. South to West 5th St. and turn right; the tower is on the right side of the road at the airport",Other Structures,FIR,"nothing on aerials or topos, on edge of airport",R
6019,7445,59,CA,34.214411,-119.197059,Los Angeles Sectional Aeronautical Chart,VENTURA CO, ,Other Structures,FIR,nothing on aerials or topos,R
66,67,60,CA,34.162778,-118.906944,beacon_ksn,Landowner moved the tower approximately 100 yds. from the site. During the move they damaged the tower and now it lays on the side,"I101, Take I101 exit onto Ventu Park Rd. and head west. Take Ventu Park Rd. all the way to the top of the mountain. Ventu Park rd. turns into a dirt road, approximately 1 mile in length. Road has some sharp turns and is steep at times.",Other Structures,FIR, ,N
2473,3089,60,CA,34.16419,-118.902483,beacons_kml,"AIRWAY BEACON 3 1964<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EW7505</a></p>", ,Other Structures,FIR,"Newbury Park (1950) topo, lines up with Zhanna point",Y
6018,7444,60,AZ,34.15869,-118.899365,Los Angeles Sectional Aeronautical Chart,3, ,Other Structures,FIR, ,N
67,68,61,CA,34.078056,-118.663889,beacon_ksn,There were no signs of the beacon radar site ever existing. The tower and accessories had been removed many years ago according to the FAA technician maintaining the site.,"I101, Take Las Vergenes to saddle peak rd. to saddle peak. The access road off saddle peak rd. is a private road only open to the 10-12 hours on this 1/2 mile road. Access can be provided by the FAA LAX Sector.",Nothing Found,NFIR, ,N
6017,7443,61,CA,34.079433,-118.654935,Los Angeles Sectional Aeronautical Chart,1, ,Nothing Found,NFIR,moved to align with Malibu Beach (1951) topo,Y
68,69,62,CA,33.938611,-118.390556,beacon_ksn,No access due to site being located on L.A.X. Airport,"Sepulveda and Imperial Hwy, North on Imperial Hwy approx. 1/4 mile under Sepulveda overpass.  Site is located at adjacent overpass on east side directly on taxi-way of L.A.X.",Inaccessible,FIR,"nothing on aerials or topos, on edge of airport",R
5661,6961,62,CA,33.949753,-118.383917,San Diego Sectional Aeronautical Chart,HUGHES, ,Inaccessible,FIR,"nothing on aerials or topos, near airport",R
69,70,63,CA,33.819167,-118.175556,beacon_ksn,We were unable to gain site access because the site was located on private property.,"Interstate 405, Go south on 405 and then go east on East Wardlow Rd. Turn north on Orange Ave.",Inaccessible,FIR,"nothing on aerials or topos, some star symbols nearby, near airport",R
5663,6964,63,CA,33.827424,-118.148221,San Diego Sectional Aeronautical Chart,LONG BEACH, ,Inaccessible,FIR,"nothing on aerials or topos, some star symbols nearby, near airport",R
70,71,64,CA,33.773611,-118.201944,beacon_ksn,"The site is an open, empty lot next to interstate 710","Interstate 710, Go south on 710 and then go east on W. 7th St. Turn south on Magnolia Ave and then west on W. 5th St. and finally north on San Francisco Ave.",Nothing Found,NFIR,"nothing on aerials or topos, some stars nearby",R
71,72,65,CA,33.869167,-117.993889,beacon_ksn,We were unable to gain access to the site because it was on private property.,"Interstate 91, Take 91 east to 39, then go north on 39 and take a right on Commonwealth St., then take a right on Marshall St.",Inaccessible,FIR,"Santa Ana (1959) topo, on star symbol",Y
72,73,66,CA,33.938889,-118.144444,beacon_ksn,"Neighbors at 7845 Cleta St. remember the light beacon being here.; Unable to access. Appears to be on private property located at 11706 Rives Ave. The main house and three additional buildings; backyard is a large open space, surrounded by a cement wall.","Interstate 710 and 42 (Firestone Blvd.), Go west on 42 and turn right on Rives Ave. Then turn left on Brookmill Rd., then turn right on Morning Ave. then turn right on Cleta St. The site is located on the other side of the wall at the end of Cleta St.",Inaccessible,FIR,"some topos have stars nearby, but in multiple different locations",R
5662,6963,66,CA,33.93319,-118.122108,San Diego Sectional Aeronautical Chart,10, ,Inaccessible,FIR,"some topos have stars nearby, but in multiple different locations",R
73,74,67,CA,34.034444,-118.101667,beacon_ksn,"A pump and treat burner was located on the Superfund site.; The site is located on a Superfund site, so we were unable to gain access at this time.","L.A.X., Interstate 110 north to interstate 10 east to interstate 60 east (Pomona Freeway). Take a right on Paramount and then a right on N. Montebello Blvd. The site is located between interstate 60 and the parking lot located directly behind the Price C",Inaccessible,FIR,nothing on topos,R
74,75,68,CA,34.058056,-118.245556,beacon_ksn,A parking structure sits above the entire site; You can access the site from both Temple and Grand St.,"L.A.X., Interstate 105 East to Interstate 110 North, exit on 1st street and head east to Grand.  Head north to Temple and head east.  The site is approx. 100 ft southeast of the intersection of Grand and Temple",Nothing Found,NFIR,near star symbol on Los Angeles (1975) topo,R
75,76,69,CA,34.135278,-118.326389,beacon_ksn,"The site is located at the top of Griffith Park Recreation Area, and is located approx.100 yds. behind the famous HOLLYWOOD sign. There is a tower that resembles previously surveyed towers, but is much larger and taller.","US HWY 101 @ SANTA MONICA BLVD, E. to Western, (L); (R) on Franklin; (L) on Beechwood; (L) on Ledgewood; (R) on Duronda to first gate; First gate is Griffith Park recreation, second gate is Mt. Lee Communications Facility",Other Structures,FIR,"next to ""TV tower"" and survey icons on topos, but no explicit beacon icon",R
6016,7442,69,CA,34.134867,-118.318771,Los Angeles Sectional Aeronautical Chart,"LL118,34", ,Other Structures,FIR,"next to ""TV tower"" and survey icons on topos, but no explicit beacon icon",R
76,77,70,CA,34.619722,-118.701667,beacon_ksn,The site falls in between the a garage and Pacbell Facility. There are no signs of any equipment existing The GPS points are asphalted over.; Access to the site is through a Pacbell Facility. The site falls between Pacbell Facility and a garage.,"405, Take the I405 to the I101 N to I134 E to I 5 N exit on to Western Ave.  The site is at the cross section of Flower and Western Ave. on the Southeast corner.",Nothing Found,NFIR,moved to align with Whittaker Peak (1958) topo,Y
6001,7418,70,CA,34.608203,-118.698985,Los Angeles Sectional Aeronautical Chart,4, ,Nothing Found,NFIR, ,N
77,78,71,CA,34.201111,-118.369722,beacon_ksn,No existing equipment on site.; Access to the local Price Club,"I5, Take I5 to Vineland to Shermanway the site is on the Southeast corner of intersection.",Nothing Found,NFIR, ,N
6013,7437,71,CA,34.212118,-118.351782,Los Angeles Sectional Aeronautical Chart,LOCKHEED AIR TERMINAL, ,Nothing Found,NFIR,moved to align with Los Angeles (1966) topo,Y
78,79,72,CA,34.404722,-118.5575,beacon_ksn,"A power pole was found at the site, but it was not determined it was part of the beacon site. The pole was on the ground. The entire area was checked thoroughly.; Accessed by foot. Hiking trail into the small valley where the site is located.","I5, I5 to Valencia Blvd. head East to Mcbean Parkway head South to Arryo head Southeast to Parkview Rd. stop vehicle at tennis courts and hiking trail.",Nothing Found,NFIR, ,N
2471,3087,72,CA,34.401475,-118.546102,beacons_kml,"LOS ANGELES SAN FRAN AWY BN 3A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EW7354</a></p>

Source:http://scvhistory.com/scvhistory/we3001.htm", ,Nothing Found,NFIR,"Saugus (1933) topo, lines up with Zhanna point",Y
6006,7426,72,CA,34.408441,-118.542412,Los Angeles Sectional Aeronautical Chart,3A, ,Nothing Found,NFIR, ,N
79,80,73,CA,34.444444,-118.449167,beacon_ksn,The site is located approx. 0.5 mile NE of the access rd -- a hiking trail runs up to the top of the ridge; The site is located approx. 0.5 mile NE of the access rd -- a hiking trail runs up to the top of the ridge,Turn left off Sierra Hwy in Santa Clarita onto Arline St. and follow that road until it turns into a dirt road. Follow dirt road approx. 0.5 mile. Site is located on the ridge approx. 0.5 mile NE of the rd. -- Power pole base located at 17495 Sierra Hwy,Other Structures,FIR, ,N
2470,3086,73,CA,34.444811,-118.439542,beacons_kml,"AIRWAY BEACON 4 ENE OF SAUGUS<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EW7336</a></p>", ,Other Structures,FIR,"Mint Canyon (1960) topo, lines up with Zhanna point",Y
6008,7430,73,CA,34.446934,-118.437548,Los Angeles Sectional Aeronautical Chart,4, ,Other Structures,FIR, ,N
80,81,74,CA,34.508333,-118.284444,beacon_ksn,"NO PHOTOS THIS SITE, NO EVIDENCE FOUND; SITE CAN BE ACCESSED BY VEHICLE; GAS LINE RD. IS DIRT","STATE HWY 14@ SAGE VALLEY RD., SAGE VALLEY RD. TO GAS LINE RD., FOLLOW GPS TO SITE",Nothing Found,NFIR, ,N
2468,3084,74,CA,34.500783,-118.282999,beacons_kml,"LOS ANGELES LAS VEGAS AY BN 4A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EW7127</a></p>", ,Nothing Found,NFIR,"Los Angleles (1959) topo, lines up with Zhanna point",Y
6000,7417,74,CA,34.501303,-118.280968,Los Angeles Sectional Aeronautical Chart,5A, ,Nothing Found,NFIR, ,N
81,82,75,CA,34.478889,-118.618056,beacon_ksn,"Concrete bldg. owned by L.A. County Jail System, unoccupied.; narrow dirt rd. 1 mile to site, area littered with uncontained household trash","INTERSTATE 5 N. of L.A. TO CASTAIC RD., L on Castaic Rd., L on Oldman Rd., 2.5 mi. south, turn R on dirt rd. to site",Nothing Found,NFIR,moved to align with Los Angeles (1959) topo,Y
6005,7424,75,CA,34.480333,-118.609545,Los Angeles Sectional Aeronautical Chart,3B, ,Nothing Found,NFIR, ,N
